GeneID	GSM1122673	GSM1122674	GSM1122675	GSM1122676	GSM1122677	GSM1122678
79175	2.534	2.094	1.872	2.379	1.815	1.856
105372504	0	0	0	0	0	0
117532	0.01112	0.01028	0.009014	0	0.001491	0.001493
105372505	0.07167	0.0967	0.1017	0.1593	0.1682	0.1347
10528	83.69	76.92	82.14	44.66	32.07	46.64
100302138	51.41	41.55	43.14	24.33	19.98	26.01
692213	14.61	11.21	14.5	7.939	3.252	6.001
677831	5.227	3.518	6.003	2.05	1.039	1.329
692201	53.51	41.36	39.96	17.52	9.483	14.02
26793	4.459	2.961	5.71	1.144	1.61	2.256
26792	9.132	6.327	10.24	4.385	1.905	4.662
3420	40.67	39.65	43.04	48.87	45.77	52.9
105372507	0.006201	0.006693	0.003519	0.01034	0.02038	0.03205
57593	0.4685	0.5168	0.4208	0.515	0.5197	0.9485
105372506	0.113	0.1708	0.154	0.1005	0.1911	0.4038
56265	44.84	35.48	46.96	36.43	25.42	35
128653	0	0	0	0	0	0
100288797	0	0	0	0	0	0
64773	6.703	5.14	8.007	6.486	4.423	5.624
64601	17.67	16.84	18.24	18.09	16.59	17.91
5786	35.03	33.82	35.14	37.38	36.2	34.37
2797	0.04848	0.03029	0.07821	0.08792	0.04552	0.06236
64949	40.72	41.18	38.52	27.48	20.69	23.71
101929098	0.09287	0.04009	0.1054	0.289	0.1918	0.3928
5020	0.1499	0.04043	0.1701	0.3192	0.2931	0.4108
551	0.05666	0.02854	0.1629	0.2015	0.03547	0.3941
100134015	0.7465	0.6886	0.868	0.7191	0.7605	0.7144
22888	4.183	3.959	4.309	4.146	4.321	4.214
60493	18.26	17.36	18.25	19.46	20.69	19.27
9762	0.2021	0.1396	0.3733	0.5542	0.6669	0.6929
107985414	0.04021	0.0248	0.1435	0.1022	0.1025	0.108
65992	26.2	28.23	27.98	27.37	29.95	28.38
3704	16.04	17.21	16.37	13.4	14.57	15.1
83959	0.4159	0.3052	0.6261	0.6863	0.5357	0.6268
25943	1.897	1.372	1.507	3.358	2.663	2.223
105372508	0	0.03197	0.2354	0.1646	0	0.2227
105372509	0	0	0.02538	0	0	0
8455	7.736	7.461	7.396	7.625	7.127	7.112
64096	0	0	0	0	0.01005	0
80332	0.001699	0	0	0	0	0
6614	0.08047	0.02014	0.006619	0.08425	0.09198	0.01425
116835	0.06813	0.04564	0.1573	0.04178	0.0375	0.07066
54976	21.39	22.88	17.8	15.75	12.92	13.13
25876	0.03082	0.01663	0.02333	0.01142	0.05306	0.009657
1059	31.34	33.13	30.5	26.5	26.05	24.02
994	20.37	21.71	18.06	18.04	16.22	14.75
101929125	0.05749	0.04964	0.03915	0.01278	0.02159	0.01081
55317	2.769	3.057	2.829	3.177	3.378	3.03
57506	12.86	12.01	10.34	13.81	10.88	9.359
107985395	1.231	1.088	1.289	1.097	1.096	1.107
80025	9.382	8.614	8.997	13.36	11.23	11.1
406896	0.8325	0.7862	0.945	1.619	1.857	2.054
100302282	0.7855	0.8478	1.189	1.892	2.213	2.338
11237	13.63	12.08	11.99	22.1	17.69	17.6
54498	7.419	6.427	11.64	12.84	12.36	14.02
728228	0.09521	0.1285	0.09457	0.1058	0.1006	0.1007
146	0.16	0.1072	0.1221	0.03373	0.07254	0.0363
105372510	0.0314	0	0	0	0	0
5621	24.16	26.48	16.39	32.55	55.71	25.59
23627	0	0	0	0.002266	0.001914	0
149830	0	0	0	0	0	0
105372511	0.303	0.2336	0.3256	0.5413	0.5589	0.5493
9770	35.62	30.8	30.25	56.36	59.07	58.05
107985392	0.07181	0.04982	0.04949	0.1169	0.07224	0.1012
9962	8.23	7.215	7.609	8.321	7.311	7.574
29058	15.23	14.21	14.28	17.93	16.55	18.85
5111	238	221	278.3	155.2	129.7	171.1
100302739	191.7	187.8	211.7	123.5	101.2	128.4
8760	9.194	9.666	10.02	10.93	12.94	10.34
128674	0	0	0	0	0	0
100507629	0	0	0	0.005504	0	0
107985411	0	0	0	0.01437	0	0
643406	0.1795	0.1499	0.1625	0.19	0.1585	0.1506
105372513	0.007882	0.01063	0.004474	0.0219	0.00185	0.009261
149837	2.399	2.113	1.466	2.951	2.577	1.549
101929207	0.02267	0	0.02574	0.0252	0.02129	0.02131
56261	8.727	7.812	9.134	12.12	12.42	11.24
105372514	0	0	0	0	0	0
149840	1.45	1.232	1.455	1.742	1.481	1.646
1114	0.2473	0.2776	0.3218	0.2125	0.1641	0.2169
51605	11.46	11.3	11.37	5.369	4.209	5.436
84515	4.86	4.141	4.352	2.635	1.444	2.115
101929225	0.1938	0.1782	0.2281	0.07179	0.06739	0.06071
54675	9.775	10.19	9.611	7.496	6.893	7.383
164312	0.1661	0.1918	0.1869	0.1188	0.1017	0.1249
55612	0.06688	0.2753	0.3654	0.05704	0.1417	0.152
101929244	0.01039	0.005605	0	0	0.009753	0.009762
105372516	0	0.006046	0	0	0	0
105372517	0	0	0	0	0	0
650	0.01603	0.02718	0.005198	0.02799	0.0215	0.004304
101929265	0	0	0	0	0	0
101929288	0	0	0	0	0	0
101929312	0	0	0	0	0	0
102465865	0	0	0	0	0	0
105372518	0	0	0	0	0	0
54363	0.00462	0	0.01573	0	0.008676	0.004342
56255	17.08	15.55	14.47	10.64	9.7	9.989
105372520	0.01791	0.02363	0.06777	0.03317	0.05979	0.06546
23236	0.178	0.1544	0.179	0.9565	0.8821	0.9729
100874337	0	0	0	0	0	0
105372521	0	0.001243	0.001307	0.002559	0	0.001082
26767	0	0	0	0	0	0
105372522	0	0	0.003314	0.00649	0.002742	0.008233
5332	0.4628	0.5321	0.3176	0.4782	0.4992	0.4307
101929329	0	0.004544	0.004779	0	0.003953	0.003957
24141	0.151	0.2488	0.06768	0.1723	0.1642	0.1532
57144	0	0	0	0	0	0
105372523	0	0	0	0	0	0
101929348	0.006938	0	0	0	0	0
101929371	0.1539	0.1329	0.03495	0.1939	0.4529	0.009645
100131208	0	0	0	0	0	0.007735
63926	0.3499	0.2736	0.2423	0.2587	0.2213	0.2912
105372524	0	0	0	0	0	0
6616	0.01848	0.01709	0.04794	0.0176	0.009914	0.04714
112268268	0	0	0	0	0	0
8195	6.403	6.573	5.967	5.471	5.193	5.584
128710	1.044	0.7479	0.7754	1.017	0.6344	0.6781
182	0.5452	0.5487	0.2296	0.6834	0.612	0.4714
102465525	0	0	0	0	0	0
101929395	0	0	0	0.01808	0	0
107985398	0	0	0	0	0	0
105372525	0	0	0	0	0.003202	0
101929413	0	0	0	0	0	0
728434	0	0	0	0	0	0.0157
105372527	0	0	0	0	0	0
105372528	0	0	0	0	0	0
339593	0	0	0	0	0	0
105372529	0	0	0	0.002311	0	0
105372530	0	0	0	0	0	0
728450	0	0	0	0	0	0
22903	4.557	4.023	4.341	4.464	4.18	4.587
105372531	0	0	0	0	0	0
107985406	0	0	0	0	0	0
107985407	0	0	0	0	0	0
105372532	0	0	0	0	0	0
101929486	0	0	0	0.002976	0	0
102606466	0	0	0	0	0	0
105372535	0	0	0.01238	0	0	0.005124
100505515	0	0	0	0	0	0
55304	0.001207	0.02345	0.01781	0.01073	0.02267	0.01929
55617	2.113	1.945	2.104	1.53	1.119	1.516
140862	0.01164	0.002512	0.005283	0.005173	0.01093	0.002187
105372539	0.00563	0.003038	0.004793	0.003129	0.002643	0
100505536	0.01552	0	0	0	0.007286	0
51575	5.621	4.654	3.832	3.559	2.808	2.963
79133	1.176	1.254	1.273	0.8628	0.8156	1.068
80343	0	0	0	0	0.001898	0
140733	0	0.003311	0.006964	0.01023	0.00288	0.004325
23767	0.00275	0.004452	0	0.001528	0.006456	0.00517
140848	0	0	0	0	0	0
100379174	0	0	0	0	0	0
107985394	0.01705	0.007359	0.007739	0.007578	0.003201	0.003204
613266	0.003371	0.003638	0	0.007493	0.00633	0
55614	2.502	2.77	2.106	2.082	2.804	2
105372541	0	0	0	0	0	0
105372542	0	0	0	0.001753	0.001481	0
6629	33.23	32.76	34.88	32.36	30.67	35.3
56914	0	0	0	0	0	0
105372544	0	0	0	0	0	0
105372545	0	0	0	0	0	0
5126	0	0	0.001856	0	0	0
105372546	0	0	0	0	0	0.001349
631	0.5394	0.4994	0.3582	0.2844	0.1962	0.1824
11034	35.88	34.56	31.02	27.06	28.89	24.96
6238	34.49	29.17	30.11	40.14	38.09	31.48
140836	0	0	0	0	0	0
105372547	0	0	0	0	0	0
107985440	0	0	0	0	0	0
105372548	0.0039	0	0	0	0	0
105372549	0.0618	0.06671	0.1013	0.0229	0.01934	0.01291
27131	75.79	66.78	80.14	83.39	80.32	89.67
692086	5.857	6.136	7.037	2.779	2.476	3.637
92667	16.33	14.72	18.4	17.43	15.26	19.69
58495	0.004288	0.004628	0	0	0	0
100303755	6.424	6.051	6.508	5.071	4.278	5.322
57325	7.128	6.552	6.757	5.395	4.389	5.579
105372551	0	0	0	0	0	0
7692	0.8048	0.5734	0.7252	0.974	0.786	0.8677
105372550	0.03553	0.02001	0.03507	0.04121	0.03917	0.02468
107985418	0	0	0	0	0	0
440757	0	0	0	0	0	0
55184	0.4649	0.3441	0.5869	0.7511	0.615	0.6635
10621	4.83	4.246	4.089	4.672	4.239	4.125
100422875	0.1054	0.1138	0.2393	0.2343	0.09898	0.1982
10741	3.353	3.223	3.466	3.352	3.163	3.856
10483	27.08	26.58	24.33	24.36	24.74	25.45
388789	37.22	33.43	39.24	51.09	49.86	52.56
92675	11.12	10.75	12.54	13.96	14.31	14.45
101929526	0.009583	0.01551	0	0.005325	0	0.004504
107985399	0.01689	0.01595	0.03116	0.03051	0.02776	0.02779
29075	0.02707	0.03409	0.05122	0.0351	0.02542	0.03817
100270804	0.1449	0.1955	0.3929	0.3265	0.2758	0.3934
100128496	0	0	0	0	0	0
140856	0	0	0	0	0	0
102724734	0	0	0	0	0	0.01243
107985442	0	0	0	0	0	0
101929547	0.8443	0.7981	0.6477	0.6019	0.8803	0.4378
57419	20.07	18.99	21.83	21.04	22.58	19.84
100130264	0.2768	0.1469	0.3296	0.1059	0.08947	0.2004
107987276	0.03786	0.02043	0.0179	0.07363	0.05332	0.06227
54453	0.2173	0.1658	0.1176	0.6067	0.6553	0.3958
51126	28.44	28.88	25.9	26.89	26.8	27.49
105372553	0.6045	0.5565	0.6661	0.6521	0.3423	0.3677
51340	12.31	10.25	11.84	14.53	12.9	13.92
26074	0.0008326	0.001797	0.004726	0	0.004691	0
105372554	0	0	0	0	0	0
107985413	0	0	0	0	0	0
101929575	0	0	0	0	0	0
3642	0	0	0.006475	0	0.02946	0.01072
57186	4.142	3.525	3.267	4.949	4.179	4.779
105372555	0.1908	0.1689	0.1646	0.1569	0.1039	0.1506
105372556	0	0	0	0	0	0
55857	2.784	2.446	3.251	3.085	2.541	3.159
101929591	0.02797	0.04527	0.01587	0.02331	0.05252	0.01971
22803	49.87	47.6	52.44	58.98	57.88	63.34
644524	0	0	0.005301	0.005191	0	0
105372558	0	0	0	0	0	0
112268271	0.009839	0.00236	0.01241	0.006075	0.002053	0.00411
4821	0	0	0	0	0.006343	0
101929625	0	0	0	0	0	0
101929608	0	0	0.007353	0	0	0
5075	0	0	0	0	0	0
100270679	0	0	0	0	0	0
105372560	0	0	0	0	0	0
105372561	0	0	0	0	0	0
101929663	0	0	0	0	0	0
284788	0	0	0	0	0	0
105372562	0	0	0	0	0	0
105372563	0	0	0	0	0	0
105372564	0	0	0	0	0	0
140828	0	0	0	0	0	0
3170	0.003069	0.03643	0	0.006821	0.002882	0
101929685	0	0	0	0	0	0
105372566	0	0	0.003234	0.009499	0.0107	0
105372567	0	0	0	0	0	0
105372568	0	0	0	0	0	0
107985449	0.2585	0.1616	0.3398	0.6579	1.393	0.7802
101929707	0.001366	0	0	0	0.006415	0.002569
105372569	0.01491	0.008045	0	0.03314	0.006999	0.01401
6754	0.01936	0.02786	0	0.0502	0.06664	0.06064
7056	1.336	1.275	1.209	2.445	2.515	2.028
22918	1.441	1.525	1.305	2.316	2.038	3.046
200261	0.004247	0	0	0	0.003988	0
100505664	0.02643	0.01783	0.02625	0.03305	0.003102	0.04968
105372572	0.1163	0.1116	0.1761	0.1293	0.07282	0.06074
105372571	0.01666	0.01798	0.01135	0.01481	0.01877	0.003132
29107	17.56	19.31	17.13	10.92	8.669	11.47
100505683	0.217	0.1928	0.1594	0.09929	0.0719	0.2399
64412	3.089	2.772	2.917	3.182	2.964	3.009
63908	1.822	1.514	2.06	2.779	2.734	2.524
128817	0	0.02381	0	0	0	0
140880	0	0	0	0	0	0
10047	0	0	0	0	0	0
164380	0	0	0	0	0	0
128821	0	0.03787	0	0	0	0
128822	0	0	0	0	0	0
1471	65.97	59.9	48.49	33.91	38.23	25.44
107985383	0	0	0	0.009131	0	0
105372573	0	0	0	0	0	0
1472	0	0	0.02504	0.02451	0	0
105372574	0	0	0	0	0	0
1469	0.08544	0	0.02425	0.07122	0.01003	0
107985432	0	0	0	0	0	0
105372575	0.008553	0	0	0	0	0
1470	0	0	0	0	0	0
1473	0	0	0.3417	0	0	0.101
92086	0.1458	0.1573	0.1121	0.1516	0.181	0.1635
107985438	0.1639	0.1179	0.3348	0.1943	0.1334	0.2772
105372576	0	0	0	0	0	0.003496
400839	0	0	0	0	0	0
105372577	0	0	0	0	0	0
105372585	0	0	0	0	0	0
79953	0.001096	0.001775	0.003112	0.002437	0.003089	0.001546
107985402	0.01058	0	0.02402	0.07054	0.01655	0.03645
105372578	0.03144	0.02909	0.0153	0.03994	0.0464	0.01689
8530	125.6	103.9	76.1	32.84	27.75	15.96
57136	53.56	53.17	55.8	51.48	54.19	45.85
84532	18.02	18.99	16.46	19.31	15.61	19.78
30813	0	0	0	0	0	0
284798	0	0	0	0	0	0
101926889	0	0	0	0.01241	0.003496	0
955	7.136	7.269	7.058	7.413	7.829	7.162
105372579	0.02455	0.01009	0.01327	0.01819	0.01866	0.01209
5834	16.01	14.15	14.6	15.21	14.39	14.05
26090	9.573	9.138	8.34	10.25	11.99	7.093
105372581	0.07465	0.02686	0.02825	0.01106	0.01402	0.01403
9837	9.621	8.661	7.052	4.582	2.564	3.207
22981	0.03385	0.03498	0.02207	0.07604	0.071	0.04535
140838	3.966	3.529	2.643	1.938	1.271	1.358
102724826	1.217	1.048	1.199	1.222	1.121	1.335
26152	1.977	1.478	2.012	2.368	1.793	2.139
107985400	0.09645	0.06124	0.09231	0.1492	0.06925	0.1742
105372582	0.05159	0.03147	0.04583	0.05235	0.05897	0.07167
728882	0.006872	0.001483	0.0078	0.007637	0.003871	0.01292
101926935	0.02455	0.005578	0.01613	0.01723	0.008493	0.01579
101926955	0.001763	0	0.01201	0.003919	0.001655	0.001657
100134868	1.341	0.9824	0.9603	1.232	0.5782	0.7674
284800	0.009529	0.003428	0.01442	0.01412	0.005965	0.01045
149934	0.01937	0.1045	0.04398	0.06459	0.05457	0.03642
284801	0	0	0.01519	0	0	0
724033	0.611	1.225	1.09	0.388	0.9015	0.6563
100289097	10.04	7.062	13.48	13.45	9.117	15.77
102723316	0.3057	0.1815	0.4338	0.2718	0.1866	0.3592
105379476	0.07426	0.04008	0.07587	0.1321	0.1185	0.05584
647476	0	0	0	0	0	0
105379477	0.7359	0.4692	0.513	0.6457	0.3839	0.5056
102723390	0.289	0.08879	0.3352	0.3118	0.107	0.3311
105379478	0	0	0	0	0	0
400841	0.04146	0.01053	0.0526	0.01084	0.00458	0.01834
107985433	0.4026	0.2267	0.7286	0.3437	0.1918	0.4772
105372586	0.001375	0.004453	0	0.003057	0	0.001293
105372587	0	0.004782	0	0	0	0
284802	3.746	2.371	4.205	4.062	2.619	4.133
140678	0.2925	0.1421	0.3818	0.3413	0.1648	0.2062
105379481	1.884	7.431	5.512	1.772	6.533	6.267
107987280	0	0	0.008531	0.01671	0.01411	0.02826
102723552	0.002669	0	0.00606	0	0	0.002509
245929	0	0	0	0	0	0
245930	0	0	0	0	0	0
117285	0	0	0	0	0	0
245932	0	0	0	0	0	0
245934	0	0	0	0	0	0
245935	0.01636	0	0.01858	0.03638	0	0
245936	0	0	0	0	0	0
245937	0.03698	0	0.03148	0	0.01736	0
28954	0.3392	0.1598	0.2549	0.1381	0.06729	0.0449
140875	0.1521	0.02985	0.06279	0.06147	0.0779	0.06498
81502	21.86	21.34	19.69	18.5	17.89	17.15
100874042	0.5065	0.4172	0.6657	0.474	0.4005	0.5136
107985416	0.1851	0.1332	0.2701	0.2057	0.1821	0.1408
105372588	0	0	0	0	0	0
3397	1.568	1.885	1.108	0.6127	0.499	0.4932
100422904	0	0	0	0	0	0
84701	0.009019	0.009734	0.01024	0	0.01694	0.01695
598	62.02	64.87	79.25	67.34	70.29	72.5
105372589	0.1356	0.1239	0.2369	0.1507	0.1763	0.1373
103021294	26.85	27.45	33.51	28.28	29.06	29.8
22974	69.2	75.27	59.14	39.11	29.94	32.18
85366	0.0696	0.08451	0.1185	0.02578	0.02723	0.02453
2307	0.006234	0	0	0	0.005854	0
128853	0.1917	0.2135	0.4769	0.6301	0.6549	1.139
164395	0.04208	0.0289	0.01954	0.04039	0.03592	0.04853
81572	11.39	10.68	11.36	11.55	10.49	12.26
343702	0.01899	0.01138	0.01916	0.02345	0.01981	0.02479
140706	0.002713	0.005856	0.006159	0.02412	0.01274	0.01785
3055	27.89	30.39	17.56	47.44	59.55	47.25
9777	22.35	21.23	23.36	19.24	16.92	18.49
107985403	2.861	2.678	2.876	2.314	2.185	2.275
128854	0.9286	0.5336	1.024	1.01	0.8155	0.9795
5326	7.5	6.92	6.216	7.557	5.978	6.378
23509	9.677	9.424	8.873	5.989	5.263	5.709
100302183	20.68	15.04	18.43	10.55	11.07	11.23
9371	5.269	5.231	4.894	2.706	2.301	2.663
171023	12.34	10.68	11.68	10.65	8.904	9.68
140688	11.77	9.024	12.01	14.23	11.21	11.39
101929698	1.036	1.098	1.124	1.07	0.9339	0.9477
105372592	0.218	0.2007	0.1819	0.2066	0.2167	0.1024
149950	0.04797	0.04142	0.02178	0.01066	0	0.009018
284805	0.3716	0.2944	0.4026	0.311	0.2534	0.2431
149951	43.45	45.13	49.01	48.07	49.99	51.49
1789	22.97	25.9	21.91	15.93	12.38	14.24
22919	95.8	98.44	96.77	87.41	96.27	88.86
388795	0.1711	0.1513	0.1392	0.204	0.1332	0.1075
140732	0	0	0	0	0	0
80341	0.009079	0.0049	0.02577	0.01009	0.004263	0.008534
128859	0	0	0	0	0	0
359710	0.193	0.3153	0.3316	0.2493	0.1959	0.2451
149954	0.09334	0.2378	0.106	0.08299	0.0631	0.09475
105372714	0	0	0	0	0	0
140683	0	0	0	0	0	0
317716	0	0	0	0	0	0
128861	0	0	0	0	0	0
51297	0	0	0	0	0	0
105372593	0	0	0	0	0	0
92747	0	0	0	0	0	0
105372594	0	0	0.01058	0	0	0
51654	7.238	6.139	6.709	5.912	5.26	6.137
6640	1.295	1.584	1.677	2.322	3.29	2.102
9139	3.248	2.636	3.151	3.642	3.102	3.208
63941	2.452	2.162	2.812	6.118	7.176	5.485
128864	0.04665	0.1678	0.1236	0.1037	0.1168	0.1169
170487	0.8717	0.8246	0.6694	0.701	0.6115	0.6795
1869	14.5	14.52	16.71	9.109	6.378	6.432
11264	2.541	2.37	2.419	3.444	2.952	2.943
84905	2.392	2.302	2.191	2.082	2.077	2.002
101929746	0.1759	0.1763	0.04279	0.1536	0.1652	0.248
128866	51.29	51.06	54.66	59.68	61.97	59.14
101926888	1.003	0.9126	1.028	0.7518	0.5671	0.5563
22913	33.29	34.87	34.39	39.91	39.64	39.52
100616434	0	0.1217	0.128	0	0	0
8894	39.46	40.4	39.06	33.8	33.23	38.41
434	0.01404	0.01213	0.003188	0.009365	0.01055	0.01056
191	50.04	52.59	48.75	38.02	34.48	43.98
107985381	0.6606	0.8048	0.5346	0.4943	0.4115	0.3627
83737	9.392	8.85	8.978	7.576	7.117	6.957
693229	0	0	0	0	0	0
83658	15.49	14.75	13.82	39.74	39.73	40.43
84557	7.06	8.352	8.671	11.76	14.89	9.656
128869	7.095	7.359	7.293	3.712	2.71	3.706
105372599	0.04058	0	0	0	0	0
58476	3.563	3.791	3.598	3.88	4.355	3.791
23054	8.904	7.661	7.922	8.091	6.725	6.663
128872	0.009141	0.01973	0	0.02032	0.01717	0.008591
2686	4.699	3.249	5.696	5.961	5.592	5.579
55902	31.8	30.21	31.74	47.13	48.55	44.36
2937	29.16	28.68	30.49	23.03	21.84	24.53
57644	0.1176	0.0846	0.1054	0.1513	0.1298	0.09306
107985393	0.05598	0.1088	0.05084	0.04977	0.03154	0.0947
574501	0.06653	0	0	0.2958	0.1249	0.06253
100616134	0	0	0	0.1236	0.1044	0.1045
26133	25.34	23.23	26.25	33.45	34.96	34.27
111089941	8.508	8.509	8.695	12.25	14.87	13.1
55741	9.017	9.111	9.188	12.69	15.43	13.74
10544	2.835	2.599	2.804	6.994	10.78	8.732
10893	0.8301	0.7777	1	1.466	1.541	1.511
101410538	13.92	14.47	17.01	24.22	26.41	24.37
3692	75.26	81.26	76.25	69.37	72.08	75.52
140846	0.02206	0	0.02504	0.02451	0	0.04146
128876	0	0.002765	0	0.00854	0	0.004815
55245	13.17	11.72	13.44	11.52	10.19	12.5
554250	0	0	0.009854	0	0	0
8200	0	0.003326	0.003498	0	0	0
100302125	0	0	0	0	0	0
11190	3.908	2.913	3.021	3.497	2.768	2.667
102725201	1.817	1.379	1.686	1.429	1.044	1.481
140873	0.002679	0.005783	0	0	0	0
51614	101	105.5	121.6	120.7	131.1	141.9
80307	0.02296	0.003913	0.01097	0.07387	0.06468	0.0318
6676	1.11	0.8218	1.186	3.545	2.636	2.091
8904	50.19	55.95	57.93	46.72	53.71	61.73
10137	24.96	22.75	22.58	18.45	15.22	17.01
9054	7.01	6.569	6.173	4.234	3.55	3.566
140823	70.97	73.66	68.88	64.49	67.95	62.5
9584	28.05	23.54	28.62	26.99	21.76	24.4
51230	15.34	13.27	16.12	17.09	15.09	18.3
51282	33.26	36.56	37.31	37.02	39.86	40.42
140894	0.07453	0.07359	0.0792	0.05287	0.05807	0.09389
647979	92	77.35	93.39	106.7	104.5	97.73
2036	0.1469	0.1883	0.09468	0.4474	0.7135	0.1625
100130373	0	0	0	0.004691	0	0
105372602	0.2069	0.273	0.1305	0.5878	1.274	0.1513
25980	17.25	17.68	17.94	13.99	14.2	15.67
22839	8.265	7.419	8.507	9.64	9.616	8.55
101926987	0.2959	0.2395	0.3817	0.3961	0.1957	0.474
10398	3.508	3.053	1.584	4.99	5.48	2.47
60436	12.14	10.51	11.58	20.3	16.85	20.28
100527943	26.31	27.2	25.09	28.76	30.59	29.31
107985397	0.04005	0.01441	0.04546	0.08161	0.03134	0.06274
55969	31.63	33.14	29.82	32.59	36.1	30.87
84174	10.38	9.118	10.4	12.88	7.297	13.44
57446	9.37	8.287	9.555	11.4	10.95	12
79980	13.58	13.18	13.61	9.32	7.634	8.463
140710	5.238	4.586	4.159	5.919	5.758	4.361
140711	4.049	3.725	2.187	2.83	3.243	2.736
25939	26.9	24.17	14.45	19.56	22.82	21.37
5933	8.821	8.529	7.069	4.955	3.56	4.193
140699	3.777	3.499	3.307	2.549	2.423	2.373
6185	137.5	135.9	135.7	96.47	92.08	96.86
2691	0	0.03197	0	0.01646	0.01391	0
63905	5.002	4.608	4.693	4.509	3.112	3.578
105372606	0.004385	0.0284	0.01991	0.0195	0.008235	0.008243
6714	13.56	17.88	6.805	13.25	13.43	9.324
10904	9.271	8.81	9.682	8.266	7.766	7.995
4826	0.8768	0.6958	1.259	1.189	0.7022	1.139
105372608	0	0	0	0	0	0
100861522	0	0	0	0	0	0
100287792	0	0.004148	0.004363	0.008543	0.007217	0
105372609	0	0	0	0	0	0.008659
56259	83.8	82.51	91.18	98.9	108	93.55
128434	0.05386	0.1073	0.02822	0.07829	0.1829	0.09346
9675	13.25	12.15	11.36	9.445	7.439	8.239
58490	6.826	5.691	4.371	2.838	1.519	1.496
7052	0.6251	0.5928	0.3442	0.4385	0.2891	0.1847
107987281	0	0	0	0	0	0
85449	0	0	0	0	0.0007466	0
149684	0	0	0	0	0	0
671	1.848	1.678	0.5898	1.145	1.763	0.08005
3929	0.008895	0.009601	0.03029	0.03955	0.03341	0.04598
388796	13.64	10.55	10.38	7.572	5.767	6.476
26776	1.91	2.255	2.439	1.459	1.065	2.076
26777	1.941	1.333	1.736	1.046	0.2209	1.216
677839	2.47	1.397	2.137	1.177	0.4418	0.8292
677840	0	0	0.06677	0.1307	0.05523	0
128439	4.876	4.272	5.357	4.78	3.667	4.436
677821	0.3581	0.5153	0.542	0.4643	0.7285	0.6731
677837	0.5371	0.4509	0.4065	0.597	0.3923	0.1683
57148	11.23	9.794	10.22	10.57	8.91	9.39
100616190	0	0	0	0	0	0
149685	0	0	0	0	0	0
343578	0	0	0	0	0	0
140679	0.003183	0	0.003613	0.003538	0.005978	0.01197
79913	5.153	4.616	5.054	3.963	3.366	3.603
26051	12.72	7.396	15.6	13.22	8.784	13.13
81610	10.97	8.932	9.542	8.968	6.183	5.881
60625	5.264	4.58	5.164	4.147	3.23	4.536
107985448	0.01355	0	0.01538	0	0	0
339568	0	0	0	0	0	0
102724950	0	0	0	0	0	0
105372614	0	0	0	0.004689	0	0.003965
105372613	0	0	0	0	0	0
100505663	0	0	0	0	0	0
105372616	0	0	0	0	0	0
105372617	0	0	0	0	0	0
105372618	0	0	0	0	0.002398	0
107985446	0	0	0	0	0	0.002988
102724968	0	0	0	0	0	0
107985435	0	0	0	0	0	0
105372620	0	0	0	0	0	0
9935	0.6754	0.7988	0.2311	5.795	9.322	3.134
101927098	0.01005	0.02894	0	0.01862	0.006294	0
109623474	0	0	0	0	0	0
100128988	0	0	0.01334	0.05225	0.02943	0.01841
105372621	0	0.1118	0	0.1152	0.06486	0.03246
7150	69.78	62.18	70.32	70.09	60.26	63.34
101927117	13.8	12.23	13.74	13.4	11.56	12.17
5335	2.879	2.913	2.584	3.137	3.464	3.456
102466912	0.1449	0	0	0.1611	0	0.4087
23051	2.009	1.802	1.673	1.414	1.231	1.303
64900	0.2744	0.2132	0.2105	0.4725	0.3511	0.2182
90187	0.04496	0.02773	0.02187	0.04997	0.07238	0.02616
84181	6.265	4.743	5.62	7.752	6.903	6.971
101927182	0	0	0	0	0	0
105372622	0	0	0	0	0.004147	0
11122	0	0	0	0.001149	0	0
105372624	0	0	0	0	0	0
101927159	0	0	0	0	0	0
105372623	0	0	0	0	0	0
101927138	0	0	0	0	0	0
6431	50.05	43.2	59.27	42.1	34.72	47.91
26013	0.7537	0.4945	0.5747	0.9599	0.5335	0.4888
10110	0.0569	0.02168	0.07979	0.093	0.05029	0.03461
51098	16.7	16.35	17.93	18	17.51	18.3
4605	49.78	57.76	46.07	26.36	18.02	18.91
149699	0	0	0	0	0	0
101927200	0.003946	0	0	0	0	0
107985441	0	0	0	0	0	0
105372625	0	0	0	0	0	0
105372626	0	0	0	0	0	0
84969	0.01716	0.01235	0	0.01907	0.04565	0.005376
57158	0	0	0	0.001228	0	0
51526	4.274	3.736	4.266	7.284	7.261	7.327
100505783	1.579	1.268	2.275	3.933	3.623	4.303
78997	0.002725	0.008822	0	0.009085	0.005117	0.002561
128486	1.533	1.475	1.083	1.661	1.347	1.058
140902	0	0	0.01209	0	0.01	0
105372629	0	0	0.004593	0	0.0114	0
3172	0.009908	0.001188	0.003749	0.007341	0.00827	0.005174
101927219	0.4384	0.3515	0.2844	0.4873	0.1882	0.1648
100500813	0	0	0	0	0	0
101927242	0	0	0	0	0	0
140834	0	0	0	0	0.008564	0
79183	5.991	4.661	4.758	3.648	2.425	2.625
10955	51.68	47.52	57.39	24.51	22.6	20.89
11142	23.65	24.5	26.05	19.6	17.54	18.45
100	41.09	39.59	59.06	54.78	51.57	77.68
79015	0.06314	0.03786	0.1195	0.1481	0.07246	0.09891
